# density: 0.021017479720736955, temp: 85,# density: 0.021017479720736955, temp: 85
r,Ar_uv-Ar,r,Ar-Ar
5.426875,0.6928793213994804,5.426875,0.6928811904289807
5.4281250000000005,0.6930664158400818,5.4281250000000005,0.6930682814007227
5.429375,0.6932543036325898,5.429375,0.6932561656971509
5.430625,0.6934429836389233,5.430625,0.6934448421802497
5.431875,0.6936324547248198,5.431875,0.6936343097157636
5.433125,0.6938227157596583,5.433125,0.6938245671731816
5.434375,0.6940137656166708,5.434375,0.6940156134257243
5.435625,0.6942056031727311,5.435625,0.6942074473503268
5.436875,0.694398227308447,5.436875,0.6944000678276235
5.438125,0.6945916369080762,5.438125,0.6945934737419364
5.439375,0.6947858308595535,5.439375,0.6947876639812554
5.440625,0.6949808080544998,5.440625,0.6949826374372317
5.4418750000000005,0.6951765673881348,5.4418750000000005,0.6951783930051554
5.443125,0.6953731077593809,5.443125,0.6953749295839452
5.444375,0.6955704280706386,5.444375,0.695572246076132
5.445625,0.6957685272280679,5.445625,0.6957703413878471
5.446875,0.6959674041412864,5.446875,0.6959692144288063
5.448125,0.6961670577235343,5.448125,0.6961688641122965
5.449375,0.6963674868916004,5.449375,0.6963692893551601
5.4506250000000005,0.6965686905658299,5.4506250000000005,0.6965704890777832
5.451875,0.6967706676700578,5.451875,0.6967724622040787
5.453125,0.6969734171316877,5.453125,0.6969752076614755
5.454375,0.6971769378815631,5.454375,0.6971787243809036
5.455625,0.6973812288540954,5.455625,0.6973830112967784
5.456875,0.6975862889870363,5.456875,0.6975880673469896
5.458125,0.697792117221737,5.458125,0.6977938914728868
5.4593750000000005,0.6979987125028899,5.4593750000000005,0.6980004826192656
5.460625,0.6982060737787251,5.460625,0.6982078397343529
5.461875,0.6984142000007396,5.461875,0.6984159617697956
5.463125,0.6986230901240026,5.463125,0.6986248476806464
5.464375,0.6988327431068465,5.464375,0.6988344964253481
5.465625,0.6990431579110845,5.465625,0.6990449069657256
5.466875,0.6992543335017797,5.466875,0.6992560782669679
5.468125,0.6994662688474436,5.468125,0.699468009297615
5.469375,0.6996789629198835,5.469375,0.6996806990295494
5.470625,0.6998924146942259,5.470625,0.6998941464379766
5.471875,0.7001066231489563,5.471875,0.7001083505014188
5.4731250000000005,0.7003215872658023,5.4731250000000005,0.7003233102016942
5.474375,0.7005373060298024,5.474375,0.7005390245239146
5.475625,0.7007537784292815,5.475625,0.7007554924564598
5.476875,0.700971003455812,5.476875,0.7009727129909765
5.478125,0.7011889801042149,5.478125,0.701190685122357
5.479375,0.701407707372534,5.479375,0.7014094078487322
5.480625,0.7016271842620613,5.480625,0.7016288801714576
5.4818750000000005,0.7018474097773294,5.4818750000000005,0.7018491010950986
5.483125,0.7020683829259583,5.483125,0.7020700696274178
5.484375,0.7022901027188622,5.484375,0.702291784779369
5.485625,0.702512568170097,5.485625,0.702514245565075
5.486875,0.7027357782968656,5.486875,0.702737451001824
5.488125,0.7029597321195126,5.488125,0.7029614001100524
5.489375,0.7031844286615153,5.489375,0.703186091913333
5.4906250000000005,0.7034098669495832,5.4906250000000005,0.7034115254383655
5.491875,0.7036360460133254,5.491875,0.7036376997149623
5.493125,0.7038629648857061,5.493125,0.7038646137760342
5.494375,0.7040906226025238,5.494375,0.7040922666575848
5.495625,0.7043190182028688,5.495625,0.7043206573986925
5.496875,0.7045481507287417,5.496875,0.7045497850415021
5.498125,0.7047780192252909,5.498125,0.7047796486312105
5.499375,0.7050086227406434,5.499375,0.7050102472160561
5.500625,0.7052399603260454,5.500625,0.7052415798473098
5.501875,0.7054720310356303,5.501875,0.7054736455792581
5.503125,0.705704833926643,5.503125,0.7057064434691954
5.5043750000000005,0.7059383680592599,5.5043750000000005,0.7059399725774091
5.505625,0.7061726324967068,5.505625,0.7061742319671731
5.506875,0.7064076263050957,5.506875,0.706409220704732
5.508125,0.7066433485535626,5.508125,0.7066449378592908
5.509375,0.7068797983142061,5.509375,0.7068813825030035
5.510625,0.707116974661971,5.510625,0.7071185537109633
5.511875,0.7073548766748294,5.511875,0.70735645056119
5.5131250000000005,0.7075935034335884,5.5131250000000005,0.7075950721346177
5.514375,0.7078328540220377,5.514375,0.7078344175150875
5.515625,0.7080729275267906,5.515625,0.7080744857893297
5.516875,0.7083137230373825,5.516875,0.7083152760469612
5.518125,0.7085552396461958,5.518125,0.7085567873804673
5.519375,0.7087974764484755,5.519375,0.7087990188851953
5.520625,0.709040432542332,5.520625,0.7090419696593413
5.5218750000000005,0.709284107028721,5.5218750000000005,0.7092856388039386
5.523125,0.7095284990113867,5.523125,0.7095300254228516
5.524375,0.7097736075969273,5.524375,0.7097751286227585
5.525625,0.7100194318947175,5.525625,0.7100209475131458
5.526875,0.7102659710169527,5.526875,0.7102674812062941
5.528125,0.710513224078587,5.528125,0.7105147288172717
5.529375,0.7107611901973763,5.529375,0.7107626894639179
5.530625,0.7110098684938165,5.530625,0.7110113622668388
5.531875,0.7112592580911512,5.531875,0.7112607463493936
5.533125,0.711509358115393,5.533125,0.711510840837683
5.534375,0.7117601676953198,5.534375,0.7117616448605418
5.5356250000000005,0.7120116859623256,5.5356250000000005,0.7120131575495279
5.536875,0.7122639120505824,5.536875,0.712265378038909
5.538125,0.7125168450969965,5.538125,0.712518305465658
5.539375,0.7127704842410774,5.539375,0.7127719389694369
5.540625,0.7130248286251054,5.540625,0.7130262776925912
5.541875,0.7132798773939908,5.541875,0.713281320780136
5.543125,0.7135356296952615,5.543125,0.7135370673797503
5.5443750000000005,0.7137920846791813,5.5443750000000005,0.7137935166417613
5.545625,0.7140492414986023,5.545625,0.7140506677191424
5.546875,0.7143070993090297,5.546875,0.7143085197674947
5.548125,0.7145656572685646,5.548125,0.7145670719450425
5.549375,0.7148249145379255,5.549375,0.7148263234126239
5.550625,0.7150848702804612,5.550625,0.7150862733336751
5.551875,0.7153455236620989,5.551875,0.715346920874229
5.5531250000000005,0.7156068738513244,5.5531250000000005,0.7156082652028987
5.554375,0.7158689200192127,5.554375,0.715870305490872
5.555625,0.716131661339416,5.555625,0.7161330409118996
5.556875,0.7163950969881177,5.556875,0.7163964706422865
5.558125,0.7166592261440591,5.558125,0.7166605938608823
5.559375,0.7169240479885184,5.559375,0.7169254097490705
5.560625,0.7171895617052676,5.560625,0.717190917490764
5.561875,0.7174557664806686,5.561875,0.7174571162723877
5.563125,0.7177226615034641,5.563125,0.7177240052828759
5.564375,0.7179902459650365,5.564375,0.7179915837136593
5.565625,0.7182585190591775,5.565625,0.7182598507586583
5.5668750000000005,0.7185274799821681,5.5668750000000005,0.7185288056142726
5.568125,0.7187971279327349,5.568125,0.7187984474793716
5.569375,0.7190674621120983,5.569375,0.7190687755552841
5.570625,0.7193384817239382,5.570625,0.7193397890457944
5.571875,0.7196101859743682,5.571875,0.7196114871571263
5.573125,0.7198825740719164,5.573125,0.7198838690979404
5.574375,0.720155645227552,5.574375,0.720156934079319
5.5756250000000005,0.7204293986546237,5.5756250000000005,0.7204306813147636
5.576875,0.7207038335689945,5.576875,0.720705110020181
5.578125,0.7209789491887559,5.578125,0.7209802194138768
5.579375,0.7212547447345441,5.579375,0.7212560087165472
5.580625,0.7215312194292884,5.580625,0.7215324771512672
5.581875,0.7218083724983421,5.581875,0.7218096239434862
5.583125,0.7220862031693628,5.583125,0.7220874483210152
5.5843750000000005,0.7223647106724034,5.5843750000000005,0.7223659495140212
5.585625,0.7226438942398581,5.585625,0.7226451267550176
5.586875,0.7229237531064704,5.586875,0.7229249792788546
5.588125,0.7232042865092719,5.588125,0.7232055063227124
5.589375,0.7234854936876332,5.589375,0.7234867071260905
5.590625,0.7237673738832513,5.590625,0.723768580930803
5.591875,0.724049926340124,5.591875,0.7240511269809677
5.593125,0.7243331503045282,5.593125,0.7243343445229962
5.594375,0.7246170450250522,5.594375,0.7246182328055887
5.595625,0.7249016097525335,5.595625,0.7249027910797234
5.596875,0.7251868437400869,5.596875,0.725188018598652
5.5981250000000005,0.7254727462431245,5.5981250000000005,0.725473914617886
5.599375,0.7257593165192744,5.599375,0.7257604783951906
5.600625,0.7260465538283939,5.600625,0.7260477091905813
5.601875,0.7263344574326579,5.601875,0.7263356062663097
5.603125,0.7266230265963768,5.603125,0.7266241688868561
5.604375,0.7269122605861326,5.604375,0.7269133963189262
5.605625,0.7272021586707165,5.605625,0.7272032878314377
5.6068750000000005,0.7274927201211127,5.6068750000000005,0.7274938426955148
5.608125,0.7277839442105385,5.608125,0.727785060184481
5.609375,0.7280758302143504,5.609375,0.7280769395738507
5.610625,0.7283683774101554,5.610625,0.7283694801413195
5.611875,0.7286615850776261,5.611875,0.7286626811667608
5.613125,0.728955452498737,5.613125,0.7289565419322107
5.614375,0.729249978957491,5.614375,0.7292510617218712
5.6156250000000005,0.7295451637401614,5.6156250000000005,0.7295462398220892
5.616875,0.7298410061350776,5.616875,0.7298420755213622
5.618125,0.7301375054327405,5.618125,0.7301385681103202
5.619375,0.7304346609257931,5.619375,0.7304357168817243
5.620625,0.7307324719089581,5.620625,0.7307335211304565
5.621875,0.7310309376791227,5.621875,0.7310319801535129
5.623125,0.731330057535233,5.623125,0.7313310932499967
5.624375,0.731629830778342,5.624375,0.73163085972111
5.625625,0.7319302567116697,5.625625,0.7319312788701469
5.626875,0.7322313346403755,5.626875,0.7322323500024855
5.628125,0.732533063871865,5.628125,0.732534072425582
5.6293750000000005,0.7328354437154572,5.6293750000000005,0.7328364454489622
5.630625,0.7331384734826408,5.630625,0.7331394683842144
5.631875,0.7334421524869132,5.631875,0.7334431405449825
5.633125,0.7337464800438146,5.633125,0.7337474612469578
5.634375,0.7340514554709592,5.634375,0.7340524298078748
5.635625,0.7343570780879783,5.635625,0.7343580455475004
5.636875,0.7346633472164991,5.636875,0.7346643077876299
5.6381250000000005,0.7349702621802453,5.6381250000000005,0.7349712158520753
5.639375,0.73527782230485,5.639375,0.7352787690666659
5.640625,0.7355860269180623,5.640625,0.7355869667592341
5.641875,0.7358948753495285,5.641875,0.7358958082596133
5.643125,0.7362043669309308,5.643125,0.7362052928996262
5.644375,0.7365145009959884,5.644375,0.7365154200130841
5.645625,0.7368252768803382,5.645625,0.7368261889357735
5.6468750000000005,0.7371366939215517,5.6468750000000005,0.7371375990054556
5.648125,0.7374487514592575,5.648125,0.7374496495618539
5.649375,0.7377614488349722,5.649375,0.7377623399466521
5.650625,0.7380747853921928,5.650625,0.7380756695034836
5.651875,0.7383887604763724,5.651875,0.738389637577928
5.653125,0.7387033734348828,5.653125,0.7387042435175015
5.654375,0.7390186236170091,5.654375,0.7390194866716531
5.655625,0.7393345103740062,5.655625,0.7393353663917549
5.656875,0.7396510330590051,5.656875,0.739651882031101
5.658125,0.7399681910270985,5.658125,0.7399690329448927
5.659375,0.7402859836352246,5.659375,0.7402868184902401
5.6606250000000005,0.7406044102422465,5.6606250000000005,0.7406052380261504
5.661875,0.7409234702089311,5.661875,0.7409242909135251
5.663125,0.7412431628979297,5.663125,0.7412439765151496
5.664375,0.7415634876737446,5.664375,0.7415642941956906
5.665625,0.7418844439027724,5.665625,0.7418852433216883
5.666875,0.7422060309533116,5.666875,0.7422068232615491
5.668125,0.7425282481954361,5.668125,0.7425290333855403
5.6693750000000005,0.7428510950011691,5.6693750000000005,0.7428518730657847
5.670625,0.7431745707442831,5.670625,0.7431753416762534
5.671875,0.7434986748005042,5.671875,0.7434994385927596
5.673125,0.7438234065473183,5.673125,0.7438241631929519
5.674375,0.744148765364048,5.674375,0.7441495148563103
5.675625,0.7444747506318462,5.675625,0.7444754929641373
5.676875,0.7448013617337111,5.676875,0.744802096899555
5.6781250000000005,0.7451285980544312,5.6781250000000005,0.7451293260474956
5.679375,0.745456458980571,5.679375,0.7454571797946984
5.680625,0.7457849439005608,5.680625,0.7457856575297026
5.681875,0.7461140522045506,5.681875,0.746114758642841
5.683125,0.7464437832845566,5.683125,0.7464444825262345
5.684375,0.7467741365342997,5.684375,0.7467748285737856
5.685625,0.7471051113493112,5.685625,0.7471057961811755
5.686875,0.7474367071269381,5.686875,0.7474373847458526
5.688125,0.7477689232661996,5.688125,0.7477695936670332
5.689375,0.7481017591679655,5.689375,0.7481024223456912
5.690625,0.7484352142348071,5.690625,0.7484358701845545
5.6918750000000005,0.7487692878710327,5.6918750000000005,0.748769936588097
5.693125,0.7491039794827209,5.693125,0.7491046209625362
5.694375,0.749439288477674,5.694375,0.7494399227158248
5.695625,0.749775214265458,5.695625,0.7497758412576487
5.696875,0.7501117562573195,5.696875,0.7501123759994146
5.698125,0.750448913866201,5.698125,0.7504495263542528
5.699375,0.7507866865068582,5.699375,0.7507872917370054
5.7006250000000005,0.7511250735956652,5.7006250000000005,0.7511256715642235
5.701875,0.7514640745507364,5.701875,0.7514646652541633
5.703125,0.7518036887918804,5.703125,0.7518042722267742
5.704375,0.7521439157405835,5.704375,0.7521444919037014
5.705625,0.75248475482004,5.705625,0.7524853237082769
5.706875,0.752826205455114,5.706875,0.7528267670655135
5.708125,0.7531682670723444,5.708125,0.7531688214020976
5.7093750000000005,0.753510939099947,5.7093750000000005,0.7535114861463905
5.710625,0.7538542209678006,5.710625,0.7538547607284166
5.711875,0.7541981121074243,5.711875,0.7541986445798627
5.713125,0.7545426119520313,5.713125,0.754543137134068
5.714375,0.754887719936464,5.714375,0.7548882378260232
5.715625,0.7552334354972046,5.715625,0.7552339460923639
5.716875,0.7555797580723859,5.716875,0.7555802613713645
5.718125,0.7559266871017746,5.718125,0.7559271831029344
5.719375,0.7562742220267522,5.719375,0.7562747107286111
5.720625,0.7566223622903375,5.720625,0.7566228436915594
5.721875,0.7569711073371668,5.721875,0.7569715814365608
5.7231250000000005,0.757320456613485,5.7231250000000005,0.7573209234100122
5.724375,0.7576704095671575,5.724375,0.7576708690599182
5.725625,0.7580209656476439,5.725625,0.7580214178358894
5.726875,0.7583721243060149,5.726875,0.7583725691891364
5.728125,0.7587238849949274,5.728125,0.7587243225724633
5.729375,0.7590762471686066,5.729375,0.7590766774402611
5.730625,0.7594292102829148,5.730625,0.7594296332485116
5.7318750000000005,0.7597827737952412,5.7318750000000005,0.7597831894547707
5.733125,0.7601369371645662,5.733125,0.7601373455181747
5.734375,0.760491699851475,5.734375,0.7604921008994248
5.735625,0.7608470613180801,5.735625,0.760847455060792
5.736875,0.761203021028073,5.736875,0.761203407466107
5.738125,0.7615595784466607,5.738125,0.7615599575807549
5.739375,0.7619167330406645,5.739375,0.7619171048716749
5.7406250000000005,0.7622744842784367,5.7406250000000005,0.7622748488073525
5.741875,0.7626328316298417,5.741875,0.7626331888578145
5.743125,0.7629917745662599,5.743125,0.7629921244946252
5.744375,0.7633513125607053,5.744375,0.7633516551908833
5.745625,0.7637114450876296,5.745625,0.7637117804212153
5.746875,0.7640721716230564,5.746875,0.7640724996617709
5.748125,0.7644334916444795,5.748125,0.7644338123902213
5.749375,0.7647954046309595,5.749375,0.7647957180857506
5.750625,0.765157910063048,5.750625,0.765158216229054
5.751875,0.7655210074227771,5.751875,0.7655213063023338
5.753125,0.7658846961937442,5.753125,0.765884987789293
5.7543750000000005,0.7662489758609887,5.7543750000000005,0.7662492601751332
5.755625,0.7666138459110321,5.755625,0.766614122946547
5.756875,0.766979305831953,5.756875,0.7669795755917176
5.758125,0.7673453551132496,5.758125,0.7673456176003113
5.759375,0.7677119932459435,5.759375,0.7677122484634742
5.760625,0.7680792197225147,5.760625,0.7680794676738301
5.761875,0.7684470340368694,5.761875,0.7684472747254734
5.7631250000000005,0.7688154356844825,5.7631250000000005,0.7688156691139649
5.764375,0.7691844241621933,5.764375,0.7691846503363291
5.765625,0.7695539989683701,5.765625,0.7695542178910497
5.766875,0.7699241596028039,5.766875,0.7699243712780661
5.768125,0.7702949055667188,5.768125,0.7702951099987667
5.769375,0.7706662363628369,5.769375,0.7706664335559879
5.770625,0.7710381514952782,5.770625,0.7710383414540081
5.7718750000000005,0.7714106504696174,5.7718750000000005,0.7714108331985443
5.773125,0.7717837327928807,5.773125,0.7717839082967479
5.774375,0.7721573979734888,5.774375,0.772157566257201
5.775625,0.7725316455213196,5.775625,0.7725318065899128
5.776875,0.7729064749476564,5.776875,0.772906628806313
5.778125,0.7732818857652026,5.778125,0.7732820324192526
5.779375,0.7736578774880931,5.779375,0.773658016942995
5.780625,0.7740344496318772,5.780625,0.7740345818932162
5.781875,0.7744116017134568,5.781875,0.7744117267869977
5.783125,0.7747893332512039,5.783125,0.774789451142825
5.784375,0.7751676437648394,5.784375,0.7751677544805824
5.7856250000000005,0.7755465327755557,5.7856250000000005,0.7755466363215501
5.786875,0.7759259998058414,5.786875,0.7759260961883998
5.788125,0.7763060443796072,5.788125,0.7763061336051904
